source,target,rank,score
UBERON_0001009,M0002669,3,0.7791423407450148
UBERON_0001013,M0000425,1,0.9231973994851035
UBERON_0001013,M0486891,2,0.8694715998077742
UBERON_0001013,M0472875,3,0.893932947454091
UBERON_0001015,M0027725,1,0.7035853931268143
UBERON_0001015,M0014260,2,0.7660532003928496
UBERON_0001015,M0019920,3,0.6654184264604956
UBERON_0001016,M0027092,1,0.872987144403488
UBERON_0001016,M0014665,2,0.8570457943065044
UBERON_0001016,M0002013,3,0.8160508505246793
UBERON_0001017,M0003801,1,0.8639711693217988
UBERON_0001017,M0020309,2,0.7712073355803954
UBERON_0001017,M0014658,3,0.767843732143475
UBERON_0001018,M0014681,1,0.7083371144174807
UBERON_0001018,M0029079,2,0.7086135686929197
UBERON_0001018,M0002052,3,0.7375004515944388
UBERON_0001019,M0029079,1,0.6804437276026196
UBERON_0001019,M0019523,2,0.7008618848162326
UBERON_0001019,M0025196,3,0.7122370834209419
UBERON_0001020,M0593298,1,0.6903065664912884
UBERON_0001020,M0003801,2,0.6039972408045883
UBERON_0001020,M0014658,3,0.699606242472038
UBERON_0001021,M0016349,1,0.8873601875144816
UBERON_0001021,M0014647,2,0.8373115731567994
UBERON_0001021,M0002052,3,0.7422796598799932
UBERON_0001032,M0004020,1,0.6818324419842007
UBERON_0001032,M0018618,2,0.7573510651866981
UBERON_0001032,M0593045,3,0.6993867712991725
UBERON_0001041,M0439053,1,0.7465811878847922
UBERON_0001041,M0020540,2,0.7536126642269487
UBERON_0001041,M0439813,3,0.7485358224088786
UBERON_0001042,M0016486,1,0.797255018079293
UBERON_0001042,M0015442,2,0.7817539944520195
UBERON_0001042,M0010914,3,0.8051170245219763
UBERON_0001043,M0007761,1,0.9030777800222097
UBERON_0001043,M000612954,2,0.8654775729948516
UBERON_0001043,M0007756,3,0.8735584278375671
UBERON_0001051,M0010914,1,0.933433464732131
UBERON_0001051,M0016486,2,0.8707358247187682
UBERON_0001051,M0525919,3,0.8311502357505827
UBERON_0001052,M0018661,1,0.8987860513604506
UBERON_0001052,M0004808,2,0.8174889535804125
UBERON_0001052,M0011584,3,0.8411928087899496
UBERON_0001062,M0019053,1,0.5048113583995937
UBERON_0001062,M0019920,2,0.5052937581671593
UBERON_0001062,M0019947,3,0.5167926164954201
UBERON_0001064,M0015796,1,0.8986421961221166
UBERON_0001064,M0015790,2,0.8100106533289927
UBERON_0001064,M0022568,3,0.8113949151231765
UBERON_0001069,M0015796,1,0.784242134308968
UBERON_0001069,M0336842,2,0.7476835139253588
UBERON_0001069,M0015790,3,0.8003385045794621
UBERON_0001070,M0003539,1,0.8267239692495059
UBERON_0001070,M0026594,2,0.8289352529122758
UBERON_0001070,M0003544,3,0.9275358046410095
UBERON_0001071,M0003544,1,0.6999434886973078
UBERON_0001071,M0022621,2,0.700823408727355
UBERON_0001071,M0003539,3,0.7014379908072375
UBERON_0001072,M0022584,1,0.9328562173613295
UBERON_0001072,M0022585,2,0.8392249614111025
UBERON_0001072,M0022586,3,0.8356075377945208
UBERON_0001073,M0011026,1,0.8080432222611009
UBERON_0001073,M0011030,2,0.8148359392568262
UBERON_0001073,M0006890,3,0.7916289520103019
UBERON_0001083,M0400427,1,0.8360651176021356
UBERON_0001083,M0014344,2,0.8784289537104857
UBERON_0001083,M0009936,3,0.7864755486119732
UBERON_0001092,M0001913,1,0.8487290682612602
UBERON_0001092,M0003931,2,0.8628317620487576
UBERON_0001092,M0002051,3,0.881235098008239
UBERON_0001093,M0002051,1,0.939445570884433
UBERON_0001093,M0003931,2,0.7899581481382321
UBERON_0001093,M0001911,3,0.7847083377177319
UBERON_0001094,M0019340,1,0.92759041448421
UBERON_0001094,M0020332,2,0.767124621954046
UBERON_0001094,M0012724,3,0.813248928968069
UBERON_0001095,M0012724,1,0.7819908710430118
UBERON_0001095,M0004681,2,0.8316464943762852
UBERON_0001095,M0001913,3,0.8712764442755814
UBERON_0001099,M0002096,1,0.7328480877922041
UBERON_0001099,M0022584,2,0.7157854746213312
UBERON_0001099,M0020651,3,0.7783791872061641
UBERON_0001100,M0579783,1,0.7069331125029326
UBERON_0001100,M0016081,2,0.8692891227375048
UBERON_0001100,M0579811,3,0.7877142804566053
UBERON_0001101,M0020651,1,0.6861623134832248
UBERON_0001101,M0011872,2,0.7985245832379825
UBERON_0001101,M0024625,3,0.7631037023832142
UBERON_0001104,M0024625,1,0.7717748340444824
UBERON_0001104,M0011872,2,0.7545418961325369
UBERON_0001104,M0020651,3,0.7232502427669202
UBERON_0001105,M0001698,1,0.8428572388961015
UBERON_0001105,M0004545,2,0.9456194409134756
UBERON_0001105,M0020516,3,0.7329605938822756
UBERON_0001107,M0010806,1,0.7754255212410589
UBERON_0001107,M0010914,2,0.7044896416820899
UBERON_0001107,M0014542,3,0.7133869799669093
UBERON_0001108,M0010806,1,0.6662877624984797
UBERON_0001108,M0010914,2,0.6663874448218975
UBERON_0001108,M0014542,3,0.7020269172197676
UBERON_0001109,M0012239,1,0.6964303242117221
UBERON_0001109,M0020518,2,0.7200346284007225
UBERON_0001109,M0014542,3,0.7627172431335091
UBERON_0001110,M0012239,1,0.6677764318377518
UBERON_0001110,M0021476,2,0.6693002267594184
UBERON_0001110,M0010806,3,0.663501745427636
UBERON_0001111,M0018898,1,0.8236060474672457
UBERON_0001111,M0011485,2,0.9173619950236604
UBERON_0001111,M0011486,3,0.7966864942796152
UBERON_0001112,M0025841,1,0.6807104379367366
UBERON_0001112,M0579783,2,0.7035242018935128
UBERON_0001112,M0016081,3,0.7307488538898799
UBERON_0001113,M000606073,1,0.6963571619245925
UBERON_0001113,M0010196,2,0.6838224507566152
UBERON_0001113,M0010203,3,0.7098970123163693
UBERON_0001114,M0010197,1,0.6676391776423303
UBERON_0001114,M0012632,2,0.6892145739653238
UBERON_0001114,M0010203,3,0.7495723728050475
UBERON_0001115,M000606073,1,0.699114319786025
UBERON_0001115,M0012632,2,0.6507794090860429
UBERON_0001115,M0010203,3,0.731987285083846
UBERON_0001116,M0002490,1,0.6668575776478078
UBERON_0001116,M0010197,2,0.6746192203166094
UBERON_0001116,M0002477,3,0.6532568183079478
UBERON_0001117,M0010196,1,0.6376058363784334
UBERON_0001117,M0010203,2,0.7287946182778695
UBERON_0001117,M0010197,3,0.6623393938641146
UBERON_0001122,M0014542,1,0.7049101057660548
UBERON_0001122,M0016081,2,0.6524387183566308
UBERON_0001122,M0579811,3,0.7205621180189145
UBERON_0001125,M0019469,1,0.735658621853316
UBERON_0001125,M0579811,2,0.7831823776609445
UBERON_0001125,M0016081,3,0.7318050344561188
UBERON_0001128,M0014542,1,0.8326392141693072
UBERON_0001128,M0579811,2,0.677941200064578
UBERON_0001128,M0020518,3,0.7038271057001216
UBERON_0001129,M0025841,1,0.865527196037605
UBERON_0001129,M0016081,2,0.740343745233571
UBERON_0001129,M0542307,3,0.7160892054499832
UBERON_0001130,M0021406,1,0.8259671682746194
UBERON_0001130,M0020332,2,0.8939204037886623
UBERON_0001130,M000679153,3,0.833906191436849
UBERON_0001133,M0400427,1,0.8431879199256161
UBERON_0001133,M0014344,2,0.8932483126135362
UBERON_0001133,M0009936,3,0.8194671478692603
UBERON_0001134,M0014247,1,0.8340136673833648
UBERON_0001134,M0027725,2,0.8396771471833698
UBERON_0001134,M000755890,3,0.7821738380768367
UBERON_0001135,M0014245,1,0.8896601123527764
UBERON_0001135,M0014246,2,0.814729353021436
UBERON_0001135,M0014247,3,0.8400822131389742
UBERON_0001137,M0020332,1,0.6556714825011362
UBERON_0001137,M000611270,2,0.6632337856128142
UBERON_0001137,M0019083,3,0.6931863943666863
UBERON_0001138,M0013466,1,0.9045238463255509
UBERON_0001138,M0017339,2,0.8054015422947188
UBERON_0001138,M0026596,3,0.7898515634361274
UBERON_0001139,M0011032,1,0.9002977535296071
UBERON_0001139,M0022584,2,0.8060054552229128
UBERON_0001139,M0011031,3,0.8076712616072947
UBERON_0001140,M0018775,1,0.8967171841359399
UBERON_0001140,M0002726,2,0.7363014942525496
UBERON_0001140,M0018769,3,0.7387572488705857
UBERON_0001141,M0018775,1,0.8288241940299873
UBERON_0001141,M0022584,2,0.7966535799208729
UBERON_0001141,M0018769,3,0.760407819802083
UBERON_0001142,M0018775,1,0.7495622521298425
UBERON_0001142,M0022584,2,0.6686615702113077
UBERON_0001142,M0018769,3,0.7497730058085992
UBERON_0001143,M0010203,1,0.929208552591621
UBERON_0001143,M0010196,2,0.7934776578963108
UBERON_0001143,M0017339,3,0.8418572792534618
UBERON_0001144,M0021193,1,0.721565294187094
UBERON_0001144,M0022532,2,0.7233133153141186
UBERON_0001144,M0020274,3,0.7689673385624853
UBERON_0001145,M0015596,1,0.6941402024729175
UBERON_0001145,M0009161,2,0.6805283001796
UBERON_0001145,M0000455,3,0.7055350008059094
UBERON_0001146,M0000486,1,0.722951353984025
UBERON_0001146,M0000489,2,0.669684853758929
UBERON_0001146,M0018775,3,0.6766084407978209
UBERON_0001148,M0013191,1,0.9080632708926308
UBERON_0001148,M0014257,2,0.7569840338735453
UBERON_0001148,M0018374,3,0.7765964555126428
UBERON_0001149,M000606073,1,0.6190143928820435
UBERON_0001149,M0010203,2,0.5899816841147015
UBERON_0001149,M0010197,3,0.5779271499376097
UBERON_0001150,M0015790,1,0.786096136279745
UBERON_0001150,M0336842,2,0.7085793950712029
UBERON_0001150,M0015796,3,0.7485455418331963
UBERON_0001151,M0475038,1,0.7916764900522981
UBERON_0001151,M0015790,2,0.7930769620282998
UBERON_0001151,M0336842,3,0.757026242745313
UBERON_0001152,M0026801,1,0.8801882652632869
UBERON_0001152,M0004860,2,0.8929034257581699
UBERON_0001152,M0005550,3,0.9595019849867928
UBERON_0001153,M0003712,1,0.8102135713117462
UBERON_0001153,M0004808,2,0.7555685952561283
UBERON_0001153,M0011584,3,0.797646068364663
UBERON_0001154,M0001611,1,0.8874347887962208
UBERON_0001154,M0003712,2,0.7819962786089919
UBERON_0001154,M0456567,3,0.663524580373804
UBERON_0001155,M0004808,1,0.8044080772449066
UBERON_0001155,M0011584,2,0.8585123662290125
UBERON_0001155,M0439054,3,0.8223804272181872
UBERON_0001156,M0443760,1,0.8817119539781115
UBERON_0001156,M0443761,2,0.8474103934352936
UBERON_0001156,M0443762,3,0.8762733423390188
UBERON_0001157,M0443761,1,0.9373332703490612
UBERON_0001157,M0004808,2,0.8313312503337198
UBERON_0001157,M0443762,3,0.8116114958823919
UBERON_0001158,M0443762,1,0.9390072884597501
UBERON_0001158,M0004808,2,0.8418470495403405
UBERON_0001158,M0443760,3,0.8436399615567699
UBERON_0001159,M0019835,1,0.9438165829518856
UBERON_0001159,M0443762,2,0.8169210783649873
UBERON_0001159,M0004808,3,0.7813746819423176
UBERON_0001168,M0011572,1,0.9052465348551934
UBERON_0001168,M0011586,2,0.8059341886728667
UBERON_0001168,M0004808,3,0.7892687564764603
UBERON_0001169,M0011584,1,0.7869367911764853
UBERON_0001169,M0011572,2,0.8354792491709662
UBERON_0001169,M0004808,3,0.7777589254635668
UBERON_0001173,M0002482,1,0.8786940325783008
UBERON_0001173,M0002490,2,0.8826284480628569
UBERON_0001173,M0004860,3,0.8830191122045987
UBERON_0001174,M0004860,1,0.9147664424272071
UBERON_0001174,M0026801,2,0.8999718304369999
UBERON_0001174,M0002482,3,0.9203997441627242
UBERON_0001175,M0026801,1,0.9282000285644086
UBERON_0001175,M0004860,2,0.9225941864422933
UBERON_0001175,M0010197,3,0.9384461557539906
UBERON_0001176,M0026801,1,0.8546736521991769
UBERON_0001176,M0010197,2,0.9187986896420979
UBERON_0001176,M0002490,3,0.8339293820897591
UBERON_0001177,M0026801,1,0.8020253429123252
UBERON_0001177,M0002483,2,0.7703440713871379
UBERON_0001177,M0010197,3,0.87528588170281
UBERON_0001178,M0011572,1,0.6503770396753774
UBERON_0001178,M0456567,2,0.7567416630586892
UBERON_0001178,M0026804,3,0.6817083873407432
UBERON_0001182,M0026596,1,0.9552165258632118
UBERON_0001182,M0013462,2,0.9002527589971522
UBERON_0001182,M0026595,3,0.9287816655717771
UBERON_0001183,M0013462,1,0.8945979985742969
UBERON_0001183,M0026595,2,0.9083980811775046
UBERON_0001183,M0026596,3,0.8918436570815803
UBERON_0001184,M0018769,1,0.871977271839506
UBERON_0001184,M0012023,2,0.7049356483444219
UBERON_0001184,M0018775,3,0.7732745121841805
UBERON_0001185,M0018769,1,0.8626755373337424
UBERON_0001185,M0018775,2,0.63839485799576
UBERON_0001185,M0013462,3,0.6474339772224672
UBERON_0001186,M0018769,1,0.8966943603651568
UBERON_0001186,M0001541,2,0.6865045803579959
UBERON_0001186,M0001539,3,0.6813439729399482
UBERON_0001187,M0016161,1,0.7289247813341074
UBERON_0001187,M0020274,2,0.7944753463272395
UBERON_0001187,M0019566,3,0.7380275763287634
UBERON_0001188,M0020274,1,0.8030275570634177
UBERON_0001188,M0016161,2,0.6807012731420785
UBERON_0001188,M0021193,3,0.6849122780587562
UBERON_0001189,M0002732,1,0.644463561310705
UBERON_0001189,M0020274,2,0.7464802802487825
UBERON_0001189,M0019566,3,0.6552049899406253
UBERON_0001190,M0524978,1,0.806204739906465
UBERON_0001190,M0022439,2,0.6389058440190358
UBERON_0001190,M0000455,3,0.6580236613259308
UBERON_0001191,M0011032,1,0.7838903984175482
UBERON_0001191,M0011031,2,0.8640020131525096
UBERON_0001191,M0008311,3,0.7268300100609842
UBERON_0001192,M000640738,1,0.8702850746827496
UBERON_0001192,M0013462,2,0.8038683386361262
UBERON_0001192,M0370345,3,0.833543390328416
UBERON_0001193,M0010196,1,0.9401695785854395
UBERON_0001193,M0017339,2,0.7634150584734878
UBERON_0001193,M0010203,3,0.793772946183881
UBERON_0001194,M0020367,1,0.9445683814838123
UBERON_0001194,M0003735,2,0.8811141811583687
UBERON_0001194,M000640738,3,0.8225418601225497
UBERON_0001195,M0013462,1,0.7974205614090047
UBERON_0001195,M0026595,2,0.7910510935693167
UBERON_0001195,M0026596,3,0.8003688465536194
UBERON_0001196,M0026596,1,0.7802751703555448
UBERON_0001196,M0013462,2,0.8085483476324619
UBERON_0001196,M0026595,3,0.8126868637717639
UBERON_0001197,M0026595,1,0.8420807344717632
UBERON_0001197,M0013462,2,0.8481615787461033
UBERON_0001197,M0026596,3,0.8430436924706867
UBERON_0001198,M0018769,1,0.6609184753526847
UBERON_0001198,M0000486,2,0.6657568484419067
UBERON_0001198,M0000489,3,0.6023491760984557
UBERON_0001204,M0011572,1,0.8566891097587952
UBERON_0001204,M0011586,2,0.7947775471621529
UBERON_0001204,M0011844,3,0.7740214555718279
UBERON_0001205,M0020671,1,0.7231620683559619
UBERON_0001205,M0011572,2,0.837854292264185
UBERON_0001205,M0011030,3,0.7583964007195413
UBERON_0001206,M0011030,1,0.7374398426651062
UBERON_0001206,M0011844,2,0.7316323677662202
UBERON_0001206,M0011572,3,0.8018242893595083
UBERON_0001207,M0011572,1,0.8695076327450255
UBERON_0001207,M0004808,2,0.7805463535585607
UBERON_0001207,M0011586,3,0.8085107051460405
UBERON_0001208,M0011584,1,0.7431867694009476
UBERON_0001208,M0004808,2,0.7557191817204283
UBERON_0001208,M0011572,3,0.8515672400976486
UBERON_0001209,M0011572,1,0.7458115777279128
UBERON_0001209,M0011586,2,0.7133882811407822
UBERON_0001209,M0011030,3,0.7072113965784158
UBERON_0001210,M0011572,1,0.860644028100941
UBERON_0001210,M0009010,2,0.7827447277596854
UBERON_0001210,M0011030,3,0.7202401011131092
UBERON_0001213,M0328442,1,0.7811302594360618
UBERON_0001213,M0011586,2,0.781714470470192
UBERON_0001213,M0011844,3,0.8005252568614313
UBERON_0001214,M0017339,1,0.6984838975701475
UBERON_0001214,M0020372,2,0.752416823244454
UBERON_0001214,M0020367,3,0.747109389746848
UBERON_0001215,M0013466,1,0.9059313947611659
UBERON_0001215,M0020372,2,0.8243404390931188
UBERON_0001215,M0026595,3,0.8136181701646111
UBERON_0001216,M0013466,1,0.7953066439267378
UBERON_0001216,M0011030,2,0.7681756171172014
UBERON_0001216,M0011844,3,0.8219842351842307
UBERON_0001217,M0013462,1,0.7409133864913889
UBERON_0001217,M0013466,2,0.8857038729675228
UBERON_0001217,M0026595,3,0.7534334495049919
UBERON_0001218,M0443760,1,0.8180343181295981
UBERON_0001218,M0013466,2,0.7798131294386234
UBERON_0001218,M0004808,3,0.7321429035213003
UBERON_0001219,M0013466,1,0.8457964254069193
UBERON_0001219,M0020372,2,0.7328396148350881
UBERON_0001219,M0017339,3,0.7759840749149586
UBERON_0001221,M0000009,1,0.8564957296376886
UBERON_0001221,M0026631,2,0.8105402853408102
UBERON_0001221,M000615196,3,0.8163334016980042
UBERON_0001222,M0022322,1,0.8775015317231359
UBERON_0001222,M0022372,2,0.8263084890054572
UBERON_0001222,M0002628,3,0.7832499604054899
UBERON_0001223,M0022322,1,0.8633590736188699
UBERON_0001223,M0022372,2,0.7997554856335746
UBERON_0001223,M0012023,3,0.7872808481549969
UBERON_0001224,M0012023,1,0.9123293292240816
UBERON_0001224,M0022372,2,0.8056304163738733
UBERON_0001224,M0022322,3,0.8677073057124552
UBERON_0001225,M0012012,1,0.8939363701712022
UBERON_0001225,M0014633,2,0.8290481716566401
UBERON_0001225,M0012019,3,0.8382397510451457
UBERON_0001226,M0012010,1,0.8605141604149635
UBERON_0001226,M0012023,2,0.815842136577766
UBERON_0001226,M0022322,3,0.7471094954104834
UBERON_0001227,M0012019,1,0.750560608613658
UBERON_0001227,M0012023,2,0.808852356929704
UBERON_0001227,M0012010,3,0.8547022455511832
UBERON_0001228,M0012019,1,0.7912992197235424
UBERON_0001228,M0012025,2,0.7720695004527148
UBERON_0001228,M0012023,3,0.8110856583362985
UBERON_0001229,M0012018,1,0.8967721297802808
UBERON_0001229,M0475586,2,0.8380219886388584
UBERON_0001229,M0014633,3,0.8396339927253609
UBERON_0001231,M0014633,1,0.9134093172258613
UBERON_0001231,M0012025,2,0.9125517562466798
UBERON_0001231,M0012027,3,0.8965212340657643
UBERON_0001232,M0012026,1,0.8573108418512803
UBERON_0001232,M0012025,2,0.8608135818899275
UBERON_0001232,M0012691,3,0.8058687781486383
UBERON_0001238,M0011572,1,0.8352615023443645
UBERON_0001238,M0009010,2,0.7346492557758134
UBERON_0001238,M0011030,3,0.7077782457708264
UBERON_0001239,M0009010,1,0.7079061250982325
UBERON_0001239,M0011572,2,0.8693830405261878
UBERON_0001239,M000612954,3,0.718542073612036
UBERON_0001240,M000612954,1,0.7408072818955309
UBERON_0001240,M0011572,2,0.87507076648952
UBERON_0001240,M0009010,3,0.7877636495910413
UBERON_0001242,M0011572,1,0.8808197083336001
UBERON_0001242,M0009010,2,0.771821646705857
UBERON_0001242,M0011586,3,0.7489707468057889
UBERON_0001243,M0011586,1,0.7284798568039378
UBERON_0001243,M0004808,2,0.7252908840401462
UBERON_0001243,M0011572,3,0.785202324826112
UBERON_0001245,M0001526,1,0.7666221974284773
UBERON_0001245,M0011584,2,0.7976270362595522
UBERON_0001245,M0018661,3,0.8033183922001629
UBERON_0001247,M000606073,1,0.7891950638916289
UBERON_0001247,M0019283,2,0.6338147145396841
UBERON_0001247,M0002925,3,0.6638896426397511
UBERON_0001248,M0020372,1,0.8387428255542266
UBERON_0001248,M0020367,2,0.8298358385840192
UBERON_0001248,M0003735,3,0.7209120752131483
UBERON_0001249,M0028212,1,0.8213059695726396
UBERON_0001249,M0328454,2,0.7767222995017911
UBERON_0001249,M0024692,3,0.781481307340455
UBERON_0001250,M0007711,1,0.6873681629170441
UBERON_0001250,M0020364,2,0.7594652099479593
UBERON_0001250,M0007712,3,0.6950082102238445
UBERON_0001251,M0020364,1,0.8234317732755048
UBERON_0001251,M0012815,2,0.699978316187989
UBERON_0001251,M0024692,3,0.7349314188811195
UBERON_0001253,M0022322,1,0.79091744768219
UBERON_0001253,M0002628,2,0.7560657685955581
UBERON_0001253,M0022372,3,0.6922928235017156
UBERON_0001254,M0473246,1,0.7067251767280532
UBERON_0001254,M0012023,2,0.7319549980689501
UBERON_0001254,M0022322,3,0.8282824428185624
UBERON_0001255,M0002628,1,0.9117369306665234
UBERON_0001255,M0022372,2,0.7497559030238331
UBERON_0001255,M0022322,3,0.7751085450996736
UBERON_0001256,M0022331,1,0.7411072773490766
UBERON_0001256,M0002628,2,0.8378677376320285
UBERON_0001256,M0022322,3,0.7906776730603842
UBERON_0001257,M0002628,1,0.7236916811507248
UBERON_0001257,M0022322,2,0.7411504145773181
UBERON_0001257,M0022372,3,0.660632508178344
UBERON_0001258,M0002628,1,0.7849649797507517
UBERON_0001258,M0022331,2,0.7462117115381902
UBERON_0001258,M0022322,3,0.7198525278035884
UBERON_0001259,M0022331,1,0.7082538738282181
UBERON_0001259,M0002628,2,0.7340863699879728
UBERON_0001259,M0022322,3,0.7135808983811815
UBERON_0001261,M0011572,1,0.6254069653369119
UBERON_0001261,M0002628,2,0.693405229504375
UBERON_0001261,M0022322,3,0.6392852238331499
UBERON_0001262,M0011572,1,0.7964524971417115
UBERON_0001262,M0011584,2,0.7260523123492103
UBERON_0001262,M0004808,3,0.7410351279986668
UBERON_0001263,M0015790,1,0.8493897531548656
UBERON_0001263,M0336842,2,0.8639295290426976
UBERON_0001263,M0015796,3,0.716163065180325
UBERON_0001264,M0015790,1,0.914629976390449
UBERON_0001264,M0011741,2,0.7668160751564524
UBERON_0001264,M0336842,3,0.8322399875908177
UBERON_0001265,M0020367,1,0.6340892698002988
UBERON_0001265,M0020364,2,0.7694113319504593
UBERON_0001265,M0020372,3,0.674800335119556
UBERON_0001266,M0020364,1,0.749140281686654
UBERON_0001266,M0012412,2,0.6304767169120569
UBERON_0001266,M0020293,3,0.7081833802100479
UBERON_0001267,M0008315,1,0.9189800574109988
UBERON_0001267,M0015178,2,0.77453217488169
UBERON_0001267,M0021512,3,0.7713034493952795
UBERON_0001270,M0016100,1,0.8803889836561483
UBERON_0001270,M0018084,2,0.8439626494221982
UBERON_0001270,M0011735,3,0.8264005183013653
UBERON_0001271,M0016100,1,0.8578292890373501
UBERON_0001271,M0018084,2,0.8121148223999713
UBERON_0001271,M0011735,3,0.7838156971103131
UBERON_0001272,M0016100,1,0.8509627866904586
UBERON_0001272,M0011735,2,0.822466660022963
UBERON_0001272,M0018084,3,0.7958747465011826
UBERON_0001273,M0011033,1,0.8900716721673165
UBERON_0001273,M0016100,2,0.7550243253035419
UBERON_0001273,M0011735,3,0.7563667597336936
UBERON_0001274,M0011735,1,0.8969482639032041
UBERON_0001274,M0016100,2,0.8295687258600558
UBERON_0001274,M0004681,3,0.7308976191145531
UBERON_0001275,M0016100,1,0.8440914671432995
UBERON_0001275,M0018084,2,0.8748625818887383
UBERON_0001275,M0011735,3,0.8268564921349765
UBERON_0001277,M0011572,1,0.7891688127133046
UBERON_0001277,M0328442,2,0.7692432024724587
UBERON_0001277,M0011586,3,0.7706143130265037
UBERON_0001278,M0004808,1,0.805827479097181
UBERON_0001278,M0011584,2,0.8108759457611161
UBERON_0001278,M0011586,3,0.8398482201681157
UBERON_0001279,M0002490,1,0.8117704262439122
UBERON_0001279,M0002482,2,0.8193902394706754
UBERON_0001279,M0017338,3,0.8189043646050607
UBERON_0001280,M0010203,1,0.7201144719259608
UBERON_0001280,M0002490,2,0.7243155831061601
UBERON_0001280,M0002477,3,0.7457837336328784
UBERON_0001281,M0017339,1,0.7120194874500501
UBERON_0001281,M0010203,2,0.789737594220194
UBERON_0001281,M0010196,3,0.7475154418202902
UBERON_0001282,M0002483,1,0.8421783971004577
UBERON_0001282,M0002482,2,0.8254817100548514
UBERON_0001282,M0002477,3,0.8113210065405182
UBERON_0001284,M0012012,1,0.7350988084825245
UBERON_0001284,M0012019,2,0.8041918427524393
UBERON_0001284,M0012023,3,0.7757369585131378
UBERON_0001285,M0014633,1,0.9414315376893961
UBERON_0001285,M0012025,2,0.9009905910709964
UBERON_0001285,M0012028,3,0.8600129710098984
UBERON_0001287,M0012028,1,0.9018253399118474
UBERON_0001287,M0012012,2,0.8362070149251346
UBERON_0001287,M0012025,3,0.8359307435120825
UBERON_0001288,M0012691,1,0.907167372606363
UBERON_0001288,M0012025,2,0.8739886081240055
UBERON_0001288,M0014633,3,0.8372279755416618
UBERON_0001289,M0012691,1,0.9080705759780074
UBERON_0001289,M0012025,2,0.8512769010508624
UBERON_0001289,M0012027,3,0.8484902077717907
UBERON_0001290,M0012025,1,0.8313860163273524
UBERON_0001290,M0012028,2,0.8628862078718211
UBERON_0001290,M0012027,3,0.8261236424824216
UBERON_0001291,M0012691,1,0.8491802033181883
UBERON_0001291,M0012025,2,0.8126626491867012
UBERON_0001291,M0012027,3,0.847760303168794
UBERON_0001292,M0012012,1,0.7948399771024878
UBERON_0001292,M0012025,2,0.8606990798694052
UBERON_0001292,M0012028,3,0.807356120091144
UBERON_0001293,M0012028,1,0.8318486015199075
UBERON_0001293,M0012019,2,0.9011508084112271
UBERON_0001293,M0012012,3,0.8517683372966629
UBERON_0001295,M0005719,1,0.798822584240239
UBERON_0001295,M0022439,2,0.8449230347208584
UBERON_0001295,M0007416,3,0.9229348163435096
UBERON_0001296,M0014357,1,0.9279679474519842
UBERON_0001296,M0022439,2,0.7899723245062382
UBERON_0001296,M0007416,3,0.7389926538877513
UBERON_0001297,M0014357,1,0.7448594548403407
UBERON_0001297,M0002925,2,0.7550409667050658
UBERON_0001297,M0022439,3,0.7657936105723975
UBERON_0001298,M0025385,1,0.880792590669003
UBERON_0001298,M0019340,2,0.679112033992952
UBERON_0001298,M0579782,3,0.6693251156165244
UBERON_0001302,M0008175,1,0.8889036956121903
UBERON_0001302,M0022439,2,0.83139123103171
UBERON_0001302,M0000455,3,0.830569621327711
UBERON_0001303,M0008175,1,0.9092153496701251
UBERON_0001303,M0000455,2,0.8501521517742748
UBERON_0001303,M0022439,3,0.8421305010605052
UBERON_0001305,M0009571,1,0.9030372173902645
UBERON_0001305,M0009617,2,0.8469611998779658
UBERON_0001305,M0508604,3,0.8402965470154155
UBERON_0001306,M0508604,1,0.8848833413284992
UBERON_0001306,M0009617,2,0.7734664309116667
UBERON_0001306,M0023153,3,0.7619266427123548
UBERON_0001308,M0008311,1,0.8463840341631397
UBERON_0001308,M0011031,2,0.8856990403352037
UBERON_0001308,M0011032,3,0.8354569872232869
UBERON_0001309,M0011031,1,0.8283765604235006
UBERON_0001309,M0011032,2,0.7952757713850171
UBERON_0001309,M0524978,3,0.7291914488686291
UBERON_0001310,M0022245,1,0.9534570066160152
UBERON_0001310,M0524978,2,0.8258106965870273
UBERON_0001310,M0022247,3,0.9201200591861756
UBERON_0001311,M0018769,1,0.7077943851378298
UBERON_0001311,M0022393,2,0.6343798107304156
UBERON_0001311,M0022584,3,0.6562289215749127
UBERON_0001312,M0018769,1,0.6385242615592881
UBERON_0001312,M0022584,2,0.639193268013907
UBERON_0001312,M0011032,3,0.6545984547102777
UBERON_0001313,M0011031,1,0.7191670729009797
UBERON_0001313,M0022621,2,0.6024439811992489
UBERON_0001313,M0011032,3,0.6676069007609674
UBERON_0001314,M0008311,1,0.8043730246872266
UBERON_0001314,M0011031,2,0.7269205047667074
UBERON_0001314,M0017284,3,0.7176034963972916
UBERON_0001315,M0011032,1,0.6617671492221019
UBERON_0001315,M0008311,2,0.6622676385941926
UBERON_0001315,M0011031,3,0.7005755385062694
UBERON_0001316,M0011032,1,0.8769226901173721
UBERON_0001316,M0008316,2,0.7847376144550106
UBERON_0001316,M0011031,3,0.8193155558389299
UBERON_0001317,M0022584,1,0.7532414294507973
UBERON_0001317,M0011032,2,0.8923104684330077
UBERON_0001317,M0011031,3,0.7607608848835503
UBERON_0001318,M0011032,1,0.7538574204988714
UBERON_0001318,M0018775,2,0.7001291330680144
UBERON_0001318,M0022584,3,0.7706303090351999
