source,target,rank,score
M000612951,UBERON_0002973,3,0.7658392225633495
M000612953,UBERON_0006136,1,0.615400394164903
M000612953,UBERON_0000122,2,0.6461067457603442
M000612953,UBERON_0001018,3,0.6707768419092242
M000612954,UBERON_0001043,1,0.8502336186378431
M000612954,UBERON_0006676,2,0.7959322345733539
M000612954,UBERON_0004786,3,0.8119194663495619
M000615196,UBERON_0035032,1,0.9547670475708177
M000615196,UBERON_0005442,2,0.924825372404796
M000615196,UBERON_0002378,3,0.8946963226564854
M000616163,UBERON_0000950,1,0.8789648298961559
M000616163,UBERON_0000368,2,0.7392296058444724
M000616163,UBERON_0019202,3,0.7467246670789446
M000616234,UBERON_0001485,1,0.7785739251983789
M000616234,UBERON_0002217,2,0.7955549683489704
M000616234,UBERON_0010996,3,0.7839413746774799
M000616943,UBERON_0001962,1,0.6349892519434112
M000616943,UBERON_0012069,2,0.6228746978671312
M000616943,UBERON_0001961,3,0.7022590932909271
M000617918,UBERON_0000444,1,0.7693339349348246
M000617918,UBERON_0010753,2,0.7623986282916707
M000617918,UBERON_0001745,3,0.7743251213953397
M000620791,UBERON_0000479,1,0.5862162766748572
M000620791,UBERON_0004638,2,0.5276924735916465
M000620791,UBERON_0000476,3,0.601745630942289
M0006209,UBERON_0003831,1,0.7907201924111261
M0006209,UBERON_0003830,2,0.7679185129799322
M0006209,UBERON_0002057,3,0.7678548874170675
M000622733,UBERON_0011215,1,0.6126502698105977
M000622733,UBERON_0002316,2,0.6058236947967394
M000622733,UBERON_0006134,3,0.6853108731704134
M000626819,UBERON_0001905,1,0.6887966199732641
M000626819,UBERON_0001899,2,0.6769739407910622
M000626819,UBERON_0015238,3,0.6985377363944305
M000631720,UBERON_0012069,1,0.748963482941422
M000631720,UBERON_0001962,2,0.7524089396014643
M000631720,UBERON_0037531,3,0.7319327176413036
M0006319,UBERON_0006569,1,0.9421082281482738
M0006319,UBERON_0019269,2,0.9376257400480024
M0006319,UBERON_0001894,3,0.9407800288873928
M0006371,UBERON_0001007,1,0.939974843901039
M0006371,UBERON_0005409,2,0.9039374381078077
M0006371,UBERON_0002114,3,0.8321883128421114
M000640738,UBERON_0009025,1,0.9373968493228723
M000640738,UBERON_0035830,2,0.9191231441082156
M000640738,UBERON_0035829,3,0.9106931428972083
M000640812,UBERON_0036303,1,0.685676926823
M000640812,UBERON_0003499,2,0.6901961640072704
M000640812,UBERON_0004086,3,0.6718620931432822
M000647224,UBERON_0014693,1,0.7276074764952618
M000647224,UBERON_0001617,2,0.7812102386865204
M000647224,UBERON_8600068,3,0.7233541696155399
M000648549,UBERON_0013685,1,0.8637476035251074
M000648549,UBERON_0004711,2,0.7740264601000407
M000648549,UBERON_0034980,3,0.8444591342507924
M000648572,UBERON_0001616,1,0.8092656038392657
M000648572,UBERON_0001660,2,0.8041627649442598
M000648572,UBERON_0004646,3,0.7994916532486809
M000648575,UBERON_0001649,1,0.730327081820858
M000648575,UBERON_8600078,2,0.7681778635546916
M000648575,UBERON_8600100,3,0.7297358793700361
M000648723,UBERON_0002129,1,0.8114926804660909
M000648723,UBERON_0002749,2,0.7062415399980776
M000648723,UBERON_0002130,3,0.6666899004616877
M0006763,UBERON_0006568,1,0.8184354529316484
M0006763,UBERON_0001898,2,0.8117870653989021
M0006763,UBERON_0000435,3,0.7543906345805119
M000677381,UBERON_0006093,1,0.699980867206993
M000677381,UBERON_0002740,2,0.7567569342229848
M000677381,UBERON_0003027,3,0.6396670070079097
M000679091,UBERON_0009835,1,0.7071077210336674
M000679091,UBERON_0015593,2,0.7089249692009144
M000679091,UBERON_0016542,3,0.7280709426600016
M000679153,UBERON_0002412,1,0.91661905561639
M000679153,UBERON_0001130,2,0.8720545476417911
M000679153,UBERON_0002414,3,0.8808335432675479
M000682877,UBERON_0010754,1,0.7998938172076437
M000682877,UBERON_0009039,2,0.7858212923954214
M000682877,UBERON_0000444,3,0.7873969256857725
M000682937,UBERON_0018234,1,0.5294030423731003
M000682937,UBERON_0003891,2,0.6148187091961498
M000682937,UBERON_0001986,3,0.519335769439511
M000682957,UBERON_0012373,1,0.7560116081932153
M000682957,UBERON_0034729,2,0.8247598341230626
M000682957,UBERON_0011926,3,0.7013984250526987
M0006876,UBERON_0002012,1,0.7405377717911716
M0006876,UBERON_0002066,2,0.7135284341830634
M0006876,UBERON_0006587,3,0.7216430277965481
M0006890,UBERON_0002114,1,0.9340737272121202
M0006890,UBERON_0000320,2,0.8281015260876797
M0006890,UBERON_0004914,3,0.8354799752388468
M0006892,UBERON_0002363,1,0.9416207926267135
M0006892,UBERON_0010743,2,0.874497465330439
M0006892,UBERON_0002360,3,0.8426348076510742
M0006939,UBERON_0001996,1,0.8361200448441969
M0006939,UBERON_0002418,2,0.7703374283925281
M0006939,UBERON_0015018,3,0.7349469842773447
M0006956,UBERON_0000423,1,0.9629960626051953
M0006956,UBERON_0001820,2,0.9028111804485486
M0006956,UBERON_0002419,3,0.8564755311789313
M0007118,UBERON_0034729,1,0.7285492247452007
M0007118,UBERON_0004293,2,0.7541054422087126
M0007118,UBERON_0000010,3,0.7213525870227563
M0007146,UBERON_0000999,1,0.9223668329269734
M0007146,UBERON_0005904,2,0.9155663834475141
M0007146,UBERON_0002485,3,0.8837963432038907
M0007155,UBERON_0000144,1,0.8102316024804439
M0007155,UBERON_0010853,2,0.8125269212111212
M0007155,UBERON_0010994,3,0.8048133279072126
M0007395,UBERON_0005983,1,0.790478767804001
M0007395,UBERON_0018674,2,0.7970792239670909
M0007395,UBERON_0002349,3,0.7538690362174528
M000740445,UBERON_0014693,1,0.7967018029484318
M000740445,UBERON_0000375,2,0.7651849549414864
M000740445,UBERON_0001617,3,0.7338420147058117
M0007416,UBERON_0022356,1,0.9509076608198076
M0007416,UBERON_0001295,2,0.9491793831746459
M0007416,UBERON_0006955,3,0.9356855039476129
M0007433,UBERON_0001985,1,0.9480933665879883
M0007433,UBERON_0000964,2,0.8327250811049581
M0007433,UBERON_0003952,3,0.7827286425258345
M0007435,UBERON_0002042,1,0.8643164813065674
M0007435,UBERON_8410038,2,0.8543589872054796
M0007435,UBERON_0006842,3,0.8747402851249948
M0007437,UBERON_0004700,1,0.9044190790900561
M0007437,UBERON_0001986,2,0.9136775735595238
M0007437,UBERON_0004852,3,0.8890451831997507
M0007477,UBERON_0001278,1,0.6829711575924325
M0007477,UBERON_0035769,2,0.712475821891508
M0007477,UBERON_0000429,3,0.6773946986196426
M000748185,UBERON_0004042,1,0.7392226534647856
M000748185,UBERON_0010421,2,0.7195577798992757
M000748185,UBERON_0004041,3,0.7104464750200961
M000748186,UBERON_0010417,1,0.5688508634831482
M000748186,UBERON_0003968,2,0.5621622780918318
M000748186,UBERON_0010394,3,0.5734938671393032
M000752489,UBERON_0003956,1,0.8886224066433251
M000752489,UBERON_0005969,2,0.8357929060731261
M000752489,UBERON_0010427,3,0.7441900638187231
M0007534,UBERON_0002405,1,0.5162606044218561
M0007534,UBERON_0003987,2,0.5256365031277821
M0007534,UBERON_0000115,3,0.5346191509139496
M0007535,UBERON_0004086,1,0.8259873049549512
M0007535,UBERON_0005358,2,0.8087141174689161
M0007535,UBERON_0003947,3,0.784155372685245
M0007554,UBERON_0019204,1,0.9323720653513566
M0007554,UBERON_0001003,2,0.8967704709953264
M0007554,UBERON_0002199,3,0.8542146026093724
M000755725,UBERON_0002435,1,0.6975649606089672
M000755725,UBERON_0006098,2,0.6881408815927185
M000755725,UBERON_0002477,3,0.7166740047018516
M000755890,UBERON_0002036,1,0.7452707074143268
M000755890,UBERON_0018254,2,0.7373664770118677
M000755890,UBERON_0014892,3,0.7803478845139415
M000755891,UBERON_0005398,1,0.798157030492093
M000755891,UBERON_0000991,2,0.8085736836024694
M000755891,UBERON_0000990,3,0.7955698440971691
M0007559,UBERON_0006947,1,0.9208109545498032
M0007559,UBERON_0005904,2,0.8768640429040354
M0007559,UBERON_0000079,3,0.8142544146469377
M0007561,UBERON_8600103,1,0.6590271215506893
M0007561,UBERON_0017641,2,0.66120361607632
M0007561,UBERON_0002726,3,0.6560077549402901
M0007562,UBERON_0000388,1,0.9004143118034599
M0007562,UBERON_0001742,2,0.897263901635432
M0007562,UBERON_0010212,3,0.8391624343361216
M000758388,UBERON_0008346,1,0.6788798579341435
M000758388,UBERON_0003929,2,0.673304423014153
M000758388,UBERON_0000317,3,0.6669440642972855
M000758617,UBERON_0002348,1,0.7226985460742569
M000758617,UBERON_0001013,2,0.6672775479167612
M000758617,UBERON_0002190,3,0.669964026365047
M000758817,UBERON_0002127,1,0.931813693354789
M000758817,UBERON_0002163,2,0.791385560143441
M000758817,UBERON_0002130,3,0.7371105855343609
M0007592,UBERON_0002495,1,0.7996740146244065
M0007592,UBERON_0005055,2,0.7803104466032372
M0007592,UBERON_0002513,3,0.7792309383632178
M000764128,UBERON_0001485,1,0.856790429186663
M000764128,UBERON_0001465,2,0.8246862342222634
M000764128,UBERON_0011088,3,0.817633637726836
M000764491,UBERON_0000204,1,0.743337414065809
M000764491,UBERON_0001895,2,0.6823335700681116
M000764491,UBERON_0002308,3,0.6707370261403375
M000764626,UBERON_8600019,1,0.8847271772670331
M000764626,UBERON_0007106,2,0.8125079508273761
M000764626,UBERON_8600039,3,0.8077760019619382
M000766884,UBERON_0001882,1,0.7601928203322775
M000766884,UBERON_0016542,2,0.7204417701939536
M000766884,UBERON_0002892,3,0.739318777004716
M0007689,UBERON_0002371,1,0.5682602194329889
M0007689,UBERON_0002390,2,0.6426211151501857
M0007689,UBERON_0004177,3,0.6178869520392083
M0007700,UBERON_1000024,1,0.523203350139648
M0007700,UBERON_0001266,2,0.5496652205345129
M0007700,UBERON_0000178,3,0.5335571541682176
M0007708,UBERON_0001266,1,0.6515013897979474
M0007708,UBERON_0000178,2,0.692474470879331
M0007708,UBERON_0006876,3,0.6115661743982309
M0007711,UBERON_0000178,1,0.7170455308509518
M0007711,UBERON_0001266,2,0.627854596351331
M0007711,UBERON_0004177,3,0.6315727159070604
M0007712,UBERON_0001266,1,0.6443234822407861
M0007712,UBERON_0002106,2,0.567049530320989
M0007712,UBERON_0000178,3,0.5962207933168926
M0007756,UBERON_0001043,1,0.8575753167306501
M0007756,UBERON_1100000,2,0.804916354610531
M0007756,UBERON_0011185,3,0.7613207388093371
M0007761,UBERON_0001043,1,0.8834497516325233
M0007761,UBERON_0010928,2,0.7642674957937879
M0007761,UBERON_0006676,3,0.7825992991737387
M0007874,UBERON_0001679,1,0.9709037021717903
M0007874,UBERON_0001677,2,0.746618532203542
M0007874,UBERON_0001678,3,0.7285698604983372
M0007875,UBERON_0001679,1,0.8780896485130951
M0007875,UBERON_0012318,2,0.8122888510664705
M0007875,UBERON_0005193,3,0.8032975198908939
M0008071,UBERON_0016551,1,0.7430087685558218
M0008071,UBERON_0005847,2,0.767642902840304
M0008071,UBERON_0002707,3,0.7910014813140918
M0008082,UBERON_0010230,1,0.8769783944719242
M0008082,UBERON_0000970,2,0.8858874822943915
M0008082,UBERON_0004548,3,0.8743983691597138
M0008101,UBERON_0004088,1,0.6921052536935
M0008101,UBERON_0008609,2,0.6404016434055995
M0008101,UBERON_0008596,3,0.6452666284510885
M0008104,UBERON_0010230,1,0.6394236171455898
M0008104,UBERON_0000019,2,0.6374343445032622
M0008104,UBERON_0001769,3,0.6480586384043846
M0008107,UBERON_0003660,1,0.872577797970257
M0008107,UBERON_0001578,2,0.806176879196165
M0008107,UBERON_0004088,3,0.7577781127247909
M0008111,UBERON_0003462,1,0.9444438836552307
M0008111,UBERON_0003457,2,0.8285632792495456
M0008111,UBERON_0001683,3,0.8246938721246481
M0008118,UBERON_0001577,1,0.9331040882101751
M0008118,UBERON_0015789,2,0.8472267384134583
M0008118,UBERON_0010933,3,0.8245029773860181
M0008121,UBERON_0001647,1,0.87607175454541
M0008121,UBERON_0011779,2,0.8337427764523838
M0008121,UBERON_0001785,3,0.8344378809461418
M0008175,UBERON_0003889,1,0.951750789427334
M0008175,UBERON_0001303,2,0.9339940275043436
M0008175,UBERON_0000993,3,0.9254240989520326
M0008234,UBERON_0011824,1,0.7214696633132391
M0008234,UBERON_0011823,2,0.669828362061455
M0008234,UBERON_0008876,3,0.7585148097510495
M0008235,UBERON_0001377,1,0.7833338390261702
M0008235,UBERON_0001378,2,0.7604054353120426
M0008235,UBERON_0001379,3,0.7432882815778301
M0008311,UBERON_0002250,1,0.8426812378954789
M0008311,UBERON_0001355,2,0.8939430218095235
M0008311,UBERON_0001361,3,0.8468793859384819
M0008315,UBERON_0001267,1,0.9264327975349529
M0008315,UBERON_0034987,2,0.8312092006736421
M0008315,UBERON_0003431,3,0.8820868343402589
M0008316,UBERON_0001361,1,0.9273998771239399
M0008316,UBERON_0001316,2,0.8180074808875638
M0008316,UBERON_8600065,3,0.8143130578593266
M0008317,UBERON_0000981,1,0.9418182360925029
M0008317,UBERON_0003826,2,0.947044331058657
M0008317,UBERON_0005893,3,0.8262978781539508
M0008319,UBERON_0006767,1,0.8444106329425919
M0008319,UBERON_0007119,2,0.8628700353288311
M0008319,UBERON_0003826,3,0.8047607437985341
M0008323,UBERON_0007119,1,0.9485163987287666
M0008323,UBERON_0018664,2,0.8329819110949329
M0008323,UBERON_0018673,3,0.7655225930000542
M0008390,UBERON_0002066,1,0.8390880526186412
M0008390,UBERON_0010260,2,0.8668180321408592
M0008390,UBERON_0022358,3,0.8144787721981008
M0008401,UBERON_0002099,1,0.7141896229278125
M0008401,UBERON_0005946,2,0.7223192517762927
M0008401,UBERON_0002094,3,0.7249198610526911
M0008459,UBERON_0012291,1,0.8523780918776277
M0008459,UBERON_0018673,2,0.8802356024046711
M0008459,UBERON_0000979,3,0.8033763682425717
M0008501,UBERON_0004323,1,0.7907994566407482
M0008501,UBERON_0004322,2,0.7831670815483914
M0008501,UBERON_0004338,3,0.7829514608968142
M0008654,UBERON_0004695,1,0.6795172159895526
M0008654,UBERON_0001917,2,0.6483213377934437
M0008654,UBERON_0004700,3,0.622409082019753
M0008715,UBERON_0001447,1,0.8639270413200815
M0008715,UBERON_0005899,2,0.8541574955950869
M0008715,UBERON_0001448,3,0.8190965291458582
M0008730,UBERON_0001676,1,0.7377480807559947
M0008730,UBERON_0013685,2,0.7949049789235494
M0008730,UBERON_0016492,3,0.7229822177583914
M0008792,UBERON_0018107,1,0.8923387296118858
M0008792,UBERON_0004549,2,0.7408972846467583
M0008792,UBERON_0000019,3,0.71608447891753
M0008846,UBERON_0000209,1,0.8343198993863439
M0008846,UBERON_0012110,2,0.8352593623285886
M0008846,UBERON_0011159,3,0.8325513501718735
M0008847,UBERON_0002629,1,0.757120252156002
M0008847,UBERON_0002980,2,0.8259265970570803
M0008847,UBERON_0002812,3,0.7238514239659247
M0008848,UBERON_0016525,1,0.8857765511323826
M0008848,UBERON_0001870,2,0.8901156605048759
M0008848,UBERON_0015593,3,0.7917240149935558
M0008849,UBERON_0005922,1,0.745910304474931
M0008849,UBERON_0001762,2,0.7288118357744588
M0008849,UBERON_0001728,3,0.7208748162992268
M0008886,UBERON_0003501,1,0.7165873082795735
M0008886,UBERON_0004864,2,0.7247534200443901
M0008886,UBERON_0001673,3,0.704572944689999
M0008957,UBERON_0002110,1,0.9378277568172195
M0008957,UBERON_0001152,2,0.8645870267310735
M0008957,UBERON_0002394,3,0.8541592797775834
M0008978,UBERON_0000045,1,0.8762811417171427
M0008978,UBERON_0003338,2,0.8522791693145547
M0008978,UBERON_0001800,3,0.8193645233626909
M0008979,UBERON_0001805,1,0.9458162129111336
M0008979,UBERON_0001808,2,0.8964138364052238
M0008979,UBERON_0001806,3,0.890837469319866
M0008980,UBERON_0001808,1,0.8894648876619121
M0008980,UBERON_0001714,2,0.8151422842587546
M0008980,UBERON_0001806,3,0.8203494008543174
M0008981,UBERON_0000044,1,0.9149532580612446
M0008981,UBERON_0001800,2,0.8754636685551476
M0008981,UBERON_0002844,3,0.8665687324670092
M0008983,UBERON_0001806,1,0.9274652365476622
M0008983,UBERON_0001807,2,0.8779137557027323
M0008983,UBERON_0001805,3,0.86964457293545
M0009004,UBERON_0009870,1,0.8566381210630014
M0009004,UBERON_0000945,2,0.8837923523300225
M0009004,UBERON_0002114,3,0.7673546389289668
M0009010,UBERON_0004786,1,0.8761540768309996
M0009010,UBERON_0009870,2,0.8384956090872651
M0009010,UBERON_0001242,3,0.8261678419682371
M0009150,UBERON_0001926,1,0.7922981489023242
M0009150,UBERON_0001927,2,0.8358979202891482
M0009150,UBERON_0015233,3,0.781420491685189
M0009153,UBERON_0001700,1,0.915716955987144
M0009153,UBERON_0005360,2,0.8051201543778957
M0009153,UBERON_0009675,3,0.803648783372596
M0009158,UBERON_0004175,1,0.8582957930696664
M0009158,UBERON_0003133,2,0.8557320991672103
M0009158,UBERON_0000990,3,0.839578347881086
M0009161,UBERON_0000474,1,0.8933573862901478
M0009161,UBERON_0003975,2,0.9035152267533467
M0009161,UBERON_0003134,3,0.8767183681269148
M0009164,UBERON_0004054,1,0.9447811173999684
M0009164,UBERON_0000079,2,0.9237413762933827
M0009164,UBERON_0005904,3,0.8941247693595532
M0009199,UBERON_0000991,1,0.7331725546915573
M0009199,UBERON_0004909,2,0.7289273341420415
M0009199,UBERON_0003855,3,0.7311127469915314
M0009294,UBERON_0002477,1,0.8960051955643223
M0009294,UBERON_0002476,2,0.9251444601162903
M0009294,UBERON_0002420,3,0.8314877515239628
M0009299,UBERON_0002319,1,0.961862178175146
M0009299,UBERON_0002320,2,0.9498122193983138
M0009299,UBERON_0004294,3,0.7709673308201143
M0009304,UBERON_0034980,1,0.6149877843739182
M0009304,UBERON_0005364,2,0.555813239760982
M0009304,UBERON_0034981,3,0.5571806200582189
M0009311,UBERON_0001649,1,0.9116613668558233
M0009311,UBERON_0001701,2,0.8458590999663371
M0009311,UBERON_0003721,3,0.8218564965196438
M0009312,UBERON_0001737,1,0.8873667603511606
M0009312,UBERON_0004478,2,0.8685378903545818
M0009312,UBERON_0010927,3,0.8472136047589155
M0009535,UBERON_0036172,1,0.6359150166816204
M0009535,UBERON_0001500,2,0.6652497050393558
M0009535,UBERON_0001523,3,0.6676904164738929
M0009550,UBERON_0000991,1,0.9126943158621948
M0009550,UBERON_0000990,2,0.8165461630593353
M0009550,UBERON_0003855,3,0.8140897609463267
M0009571,UBERON_0001305,1,0.9416195315681465
M0009571,UBERON_8450001,2,0.903581019359457
M0009571,UBERON_0000035,3,0.9061914959598133
M0009603,UBERON_0002405,1,0.5319967899916853
M0009603,UBERON_0001250,2,0.5485652259319956
M0009603,UBERON_0000115,3,0.5275184322391278
M0009617,UBERON_0005170,1,0.9308417020006173
M0009617,UBERON_0001305,2,0.9178750561684489
M0009617,UBERON_0000035,3,0.9090283376471573
M0009657,UBERON_0005913,1,0.8434540577638894
M0009657,UBERON_0002495,2,0.8151708538415825
M0009657,UBERON_0002513,3,0.8298778534552557
M0009719,UBERON_0002967,1,0.9024249504059118
M0009719,UBERON_0019279,2,0.8437498052811913
M0009719,UBERON_0002738,3,0.8549641020274968
M0009747,UBERON_0006934,1,0.7575487690317905
M0009747,UBERON_0002276,2,0.6977786556025425
M0009747,UBERON_0000054,3,0.7190053805229927
M0009748,UBERON_0006934,1,0.7306561436336398
M0009748,UBERON_0002276,2,0.7643555682243914
M0009748,UBERON_0000054,3,0.7598978612598449
M0009936,UBERON_0007100,1,0.893981266069516
M0009936,UBERON_0002082,2,0.8559799765897151
M0009936,UBERON_0002081,3,0.8850465148931587
M0009941,UBERON_0002081,1,0.9435107429640044
M0009941,UBERON_0002079,2,0.8669449504738908
M0009941,UBERON_0002078,3,0.881357361978516
M0009948,UBERON_0010131,1,0.9368390788144164
M0009948,UBERON_0002353,2,0.8604933013804476
M0009948,UBERON_0002351,3,0.8824653637443665
M0009968,UBERON_0002099,1,0.640414650389971
M0009968,UBERON_0005966,2,0.6271978444683374
M0009968,UBERON_0005946,3,0.6172223068282805
M0009969,UBERON_0002099,1,0.9511954171955095
M0009969,UBERON_0004667,2,0.8830686926909103
M0009969,UBERON_0002094,3,0.9250966761115104
M0009974,UBERON_0000946,1,0.9400643543426479
M0009974,UBERON_0003978,2,0.8841497047452961
M0009974,UBERON_0002133,3,0.8589248201800824
M0009975,UBERON_0002082,1,0.9480034712383816
M0009975,UBERON_0004151,2,0.8685254396224218
M0009975,UBERON_0002080,3,0.8733552408921996
M0009997,UBERON_0001266,1,0.5683461418499499
M0009997,UBERON_0002106,2,0.562080208316544
M0009997,UBERON_1000024,3,0.5719015244210433
M0010015,UBERON_0002405,1,0.7032019999555856
M0010015,UBERON_0010393,2,0.6704111442333768
M0010015,UBERON_0000444,3,0.6652978300543643
M0010055,UBERON_0002390,1,0.815343320600265
M0010055,UBERON_0004177,2,0.7452511272612415
M0010055,UBERON_0002371,3,0.7257719398369001
M0010057,UBERON_0002390,1,0.9069801166490097
M0010057,UBERON_0004177,2,0.9060179263395887
M0010057,UBERON_0005057,3,0.7872779846565693
M0010071,UBERON_0002390,1,0.8596758728191823
M0010071,UBERON_0004177,2,0.8424015357914977
M0010071,UBERON_0005057,3,0.8137773917683243
M0010101,UBERON_0005058,1,0.8350281313907797
M0010101,UBERON_0000179,2,0.8004282146399562
M0010101,UBERON_0002193,3,0.7459007843952774
M0010196,UBERON_0005436,1,0.9278308388029352
M0010196,UBERON_0001193,2,0.9201771341800927
M0010196,UBERON_0015480,3,0.9180829135884178
M0010197,UBERON_0005171,1,0.9514126013282062
M0010197,UBERON_0005604,2,0.9330036116653765
M0010197,UBERON_0001176,3,0.9304149584594066
M0010203,UBERON_0001143,1,0.9206236182013986
M0010203,UBERON_0011956,2,0.911969356765442
M0010203,UBERON_0006841,3,0.8605754849138874
M0010370,UBERON_0001464,1,0.9087462646136178
M0010370,UBERON_0003826,2,0.7957819260973825
M0010370,UBERON_0007119,3,0.7794803852898292
M0010374,UBERON_0002421,1,0.9247847915086626
M0010374,UBERON_0023787,2,0.8137138509777717
M0010374,UBERON_0022383,3,0.8038058476192154
M0010405,UBERON_0000029,1,0.6114646835204082
M0010405,UBERON_0005057,2,0.6164294718809245
M0010405,UBERON_0003968,3,0.6358130752244378
M0010654,UBERON_0004250,1,0.8698537715151538
M0010654,UBERON_0015053,2,0.8869936573844349
M0010654,UBERON_0010853,3,0.8686931974419076
M0010802,UBERON_0006922,1,0.6206590776636234
M0010802,UBERON_0001319,2,0.6068842835274726
M0010802,UBERON_0006690,3,0.6084589955843578
M0010806,UBERON_0001685,1,0.9647220198364441
M0010806,UBERON_0010272,2,0.9339312118708499
M0010806,UBERON_0005493,3,0.9145291906047948
M0010898,UBERON_0002013,1,0.9537311403399206
M0010898,UBERON_0005303,2,0.9521854322668358
M0010898,UBERON_0002014,3,0.9453930973222842
M0010900,UBERON_0001650,1,0.9526693112898367
M0010900,UBERON_0001572,2,0.8550347784007694
M0010900,UBERON_0001649,3,0.8160870471400647
M0010914,UBERON_0001051,1,0.9368704487223892
M0010914,UBERON_0006562,2,0.8595529730603839
M0010914,UBERON_0001042,3,0.8162038320430356
M0010931,UBERON_0006568,1,0.8118725270537334
M0010931,UBERON_0001898,2,0.8360024988068189
M0010931,UBERON_0007769,3,0.7471418415401929
M0010932,UBERON_0001898,1,0.810782844514782
M0010932,UBERON_0000435,2,0.7878296289933976
M0010932,UBERON_0006568,3,0.8161173893003598
M0010938,UBERON_8600018,1,0.8221590367257149
M0010938,UBERON_0001898,2,0.8179288219073806
M0010938,UBERON_0035404,3,0.8030442656126516
M0010939,UBERON_0001898,1,0.920323757416603
M0010939,UBERON_0006568,2,0.8780699371485261
M0010939,UBERON_8600018,3,0.8112423236086888
M0010940,UBERON_0001898,1,0.9077045210894658
M0010940,UBERON_0006568,2,0.8218808331890184
M0010940,UBERON_0001929,3,0.7810618084242047
M0010942,UBERON_0006568,1,0.8354008461301079
M0010942,UBERON_0000435,2,0.8188405284104305
M0010942,UBERON_0001898,3,0.8152730883949917
M0010943,UBERON_0006568,1,0.7349407280481504
M0010943,UBERON_0001898,2,0.7679538984531995
M0010943,UBERON_0034729,3,0.6907090983696673
M0011026,UBERON_0001073,1,0.8677728337850484
M0011026,UBERON_0000569,2,0.8337079534153853
M0011026,UBERON_0011185,3,0.7894929732090283
M0011030,UBERON_0002116,1,0.9309878577593377
M0011030,UBERON_0002108,2,0.8995817751087533
M0011030,UBERON_0001204,3,0.8640848142300686
M0011031,UBERON_0005609,1,0.9256868612854666
M0011031,UBERON_0035529,2,0.9371270282404296
M0011031,UBERON_0001309,3,0.9124055901692275
M0011032,UBERON_0001139,1,0.9034969806055745
M0011032,UBERON_0005610,2,0.9205983966934629
M0011032,UBERON_0001317,3,0.8825495310104443
M0011033,UBERON_0001273,1,0.8827779221197142
M0011033,UBERON_0007832,2,0.8564017167812219
M0011033,UBERON_0001271,3,0.8255661571920725
M0011068,UBERON_0002405,1,0.8575606884262356
M0011068,UBERON_0010394,2,0.7074003663355932
M0011068,UBERON_0005057,3,0.7476554329491111
M0011301,UBERON_0001946,1,0.9211962346597689
M0011301,UBERON_0002259,2,0.8499042375340621
M0011301,UBERON_0001945,3,0.802854714900158
M0011485,UBERON_0001111,1,0.9341291758424903
M0011485,UBERON_0005441,2,0.9456637621602924
M0011485,UBERON_0002403,3,0.9240150220553198
M0011486,UBERON_0003726,1,0.8963717284316367
M0011486,UBERON_0003824,2,0.8524653514733647
M0011486,UBERON_0003439,3,0.8483352724099114
M0011531,UBERON_0001018,1,0.6815969384186729
M0011531,UBERON_0000122,2,0.657074413233856
M0011531,UBERON_0001016,3,0.6523642388849336
M0011558,UBERON_0002414,1,0.7697292511527334
M0011558,UBERON_0001130,2,0.7191348594130293
M0011558,UBERON_0006074,3,0.7441338577368639
M0011572,UBERON_0001242,1,0.9460888570378725
M0011572,UBERON_0001204,2,0.9335365210273074
M0011572,UBERON_0004786,3,0.9143192837274828
M0011584,UBERON_0001155,1,0.9274165480092599
M0011584,UBERON_0004907,2,0.8865036793094949
M0011584,UBERON_0000059,3,0.8839559808970725
M0011585,UBERON_0002108,1,0.9365224558176125
M0011585,UBERON_0002115,2,0.9044385866101962
M0011585,UBERON_0000160,3,0.8712584370694139
M0011586,UBERON_0000160,1,0.9144549779546685
M0011586,UBERON_0002108,2,0.9081048438073325
M0011586,UBERON_0002116,3,0.8509478645997791
M0011715,UBERON_0001769,1,0.9531278893491697
M0011715,UBERON_0004234,2,0.8221541460893473
M0011715,UBERON_0002506,3,0.8396921899668652
M0011735,UBERON_0001274,1,0.9191160366438391
M0011735,UBERON_0008202,2,0.8957156296201637
M0011735,UBERON_0010742,3,0.8630109187381325
M0011741,UBERON_0000016,1,0.92285021036558
M0011741,UBERON_0000006,2,0.9367025623214841
M0011741,UBERON_0001978,3,0.832963090321552
M0011742,UBERON_0000006,1,0.7824030327588395
M0011742,UBERON_0000016,2,0.8552342655648891
M0011742,UBERON_0001264,3,0.7441385564605639
M0011743,UBERON_0000016,1,0.809388102859704
M0011743,UBERON_0000006,2,0.7991109490149257
M0011743,UBERON_0001264,3,0.7831335850889652
M0011825,UBERON_0004768,1,0.8541219657985322
M0011825,UBERON_0012360,2,0.9195755920810972
M0011825,UBERON_0011597,3,0.8467342336624735
M0011844,UBERON_0002115,1,0.9446163719741963
M0011844,UBERON_0000399,2,0.8670391276660763
M0011844,UBERON_0002108,3,0.8719544831181382
M0011865,UBERON_0000982,1,0.9409951347245891
M0011865,UBERON_0003657,2,0.8582926320387069
M0011865,UBERON_0004905,3,0.9021528504690148
M0011872,UBERON_0004711,1,0.9378715576172642
M0011872,UBERON_0001586,2,0.9509085857167942
M0011872,UBERON_0001101,3,0.9029535746252495
M0011890,UBERON_0002303,1,0.9482718172938
M0011890,UBERON_0034884,2,0.8917627572267746
M0011890,UBERON_0002335,3,0.8904986570986144
